name;suspiciousness_value
org.traccar.protocol$CastelProtocolDecoder#decode(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.Channel,java.net.SocketAddress,java.lang.Object):87;1.0
org.traccar.protocol$CastelProtocolDecoder#decode(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.Channel,java.net.SocketAddress,java.lang.Object):88;1.0
org.traccar.protocol$CastelProtocolDecoder#decode(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.Channel,java.net.SocketAddress,java.lang.Object):89;1.0
org.traccar.protocol$CastelProtocolDecoder#decode(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.Channel,java.net.SocketAddress,java.lang.Object):90;1.0
org.traccar.protocol$CastelProtocolDecoder#decode(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.Channel,java.net.SocketAddress,java.lang.Object):91;1.0
org.traccar.protocol$CastelProtocolDecoder#decode(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.Channel,java.net.SocketAddress,java.lang.Object):92;1.0
org.traccar.protocol$CastelProtocolDecoder#decode(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.Channel,java.net.SocketAddress,java.lang.Object):93;1.0
org.traccar.protocol$CastelProtocolDecoder#decode(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.Channel,java.net.SocketAddress,java.lang.Object):94;1.0
org.traccar.protocol$CastelProtocolDecoder#decode(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.Channel,java.net.SocketAddress,java.lang.Object):95;1.0
org.traccar.protocol$CastelProtocolDecoder#decode(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.Channel,java.net.SocketAddress,java.lang.Object):140;1.0
org.traccar.helper$ChannelBufferTools#convertHexString(java.lang.String):139;0.16666666666666666
org.traccar.helper$ChannelBufferTools#convertHexString(java.lang.String):140;0.16666666666666666
org.traccar.helper$ChannelBufferTools#convertHexString(java.lang.String):141;0.16666666666666666
org.traccar.helper$ChannelBufferTools#convertHexString(java.lang.String):142;0.16666666666666666
org.traccar.helper$ChannelBufferTools#convertHexString(java.lang.String):144;0.16666666666666666
org.traccar$BaseProtocolDecoder#getProtocol():40;0.1111111111111111
org.traccar$BaseProtocolDecoder#getDeviceId():50;0.1111111111111111
org.traccar$BaseProtocolDecoder#identify(java.lang.String):74;0.1111111111111111
org.traccar.model$Event#setProtocol(java.lang.String):30;0.1111111111111111
org.traccar$Context#getDataManager():47;0.11043152607484653
org.traccar$BaseProtocolDecoder#identify(java.lang.String,boolean):55;0.11043152607484653
org.traccar$BaseProtocolDecoder#identify(java.lang.String,boolean):56;0.11043152607484653
org.traccar$BaseProtocolDecoder#identify(java.lang.String,boolean):57;0.11043152607484653
org.traccar$BaseProtocolDecoder#identify(java.lang.String,boolean):58;0.11043152607484653
org.traccar.model$Event#setDeviceId(long):34;0.11043152607484653
org.traccar.model$Device#Device():20;0.11043152607484653
org.traccar.model$Device#getId():28;0.11043152607484653
org.traccar.model$Device#setId(long):29;0.11043152607484653
org.traccar.model$Device#setUniqueId(java.lang.String):37;0.11043152607484653
org.traccar$BaseProtocolDecoder#BaseProtocolDecoder(java.lang.String):77;0.10976425998969035
org.traccar$BaseProtocolDecoder#BaseProtocolDecoder(java.lang.String):78;0.10976425998969035
org.traccar$BaseProtocolDecoder#BaseProtocolDecoder(java.lang.String):79;0.10976425998969035
org.traccar.model$Event#Event():22;0.10976425998969035
org.traccar.model$Event#Event():44;0.10976425998969035
org.traccar.model$Position#Position():20;0.10976425998969035
org.traccar.helper$DistanceCalculator#DistanceCalculator():18;0.0
org.traccar.helper$DistanceCalculator#distance(double,double,double,double):24;0.0
org.traccar.helper$DistanceCalculator#distance(double,double,double,double):25;0.0
org.traccar.helper$DistanceCalculator#distance(double,double,double,double):26;0.0
org.traccar.helper$DistanceCalculator#distance(double,double,double,double):28;0.0
org.traccar.helper$DistanceCalculator#distance(double,double,double,double):29;0.0
org.traccar.helper$DistanceCalculator#distance(double,double,double,double):30;0.0
org.traccar.helper$ChannelBufferTools#ChannelBufferTools():25;0.0
org.traccar.helper$ChannelBufferTools#find(org.jboss.netty.buffer.ChannelBuffer,java.lang.Integer,java.lang.Integer,java.lang.String):36;0.0
org.traccar.helper$ChannelBufferTools#find(org.jboss.netty.buffer.ChannelBuffer,java.lang.Integer,java.lang.Integer,java.lang.String):39;0.0
org.traccar.helper$ChannelBufferTools#find(org.jboss.netty.buffer.ChannelBuffer,java.lang.Integer,java.lang.Integer,java.lang.String):40;0.0
org.traccar.helper$ChannelBufferTools#find(org.jboss.netty.buffer.ChannelBuffer,java.lang.Integer,java.lang.Integer,java.lang.String):42;0.0
org.traccar.helper$ChannelBufferTools#find(org.jboss.netty.buffer.ChannelBuffer,java.lang.Integer,java.lang.Integer,java.lang.String):43;0.0
org.traccar.helper$ChannelBufferTools#find(org.jboss.netty.buffer.ChannelBuffer,java.lang.Integer,java.lang.Integer,java.lang.String):44;0.0
org.traccar.helper$ChannelBufferTools#find(org.jboss.netty.buffer.ChannelBuffer,java.lang.Integer,java.lang.Integer,java.lang.String):45;0.0
org.traccar.helper$ChannelBufferTools#find(org.jboss.netty.buffer.ChannelBuffer,java.lang.Integer,java.lang.Integer,java.lang.String):46;0.0
org.traccar.helper$ChannelBufferTools#find(org.jboss.netty.buffer.ChannelBuffer,java.lang.Integer,java.lang.Integer,java.lang.String):50;0.0
org.traccar.helper$ChannelBufferTools#find(org.jboss.netty.buffer.ChannelBuffer,java.lang.Integer,java.lang.Integer,java.lang.String):51;0.0
org.traccar.helper$ChannelBufferTools#find(org.jboss.netty.buffer.ChannelBuffer,java.lang.Integer,java.lang.Integer,java.lang.String):55;0.0
org.traccar.helper$ChannelBufferTools#readHexInteger(org.jboss.netty.buffer.ChannelBuffer,int):63;0.0
org.traccar.helper$ChannelBufferTools#readHexInteger(org.jboss.netty.buffer.ChannelBuffer,int):65;0.0
org.traccar.helper$ChannelBufferTools#readHexInteger(org.jboss.netty.buffer.ChannelBuffer,int):66;0.0
org.traccar.helper$ChannelBufferTools#readHexInteger(org.jboss.netty.buffer.ChannelBuffer,int):67;0.0
org.traccar.helper$ChannelBufferTools#readHexInteger(org.jboss.netty.buffer.ChannelBuffer,int):68;0.0
org.traccar.helper$ChannelBufferTools#readHexInteger(org.jboss.netty.buffer.ChannelBuffer,int):69;0.0
org.traccar.helper$ChannelBufferTools#readHexInteger(org.jboss.netty.buffer.ChannelBuffer,int):70;0.0
org.traccar.helper$ChannelBufferTools#readHexInteger(org.jboss.netty.buffer.ChannelBuffer,int):73;0.0
org.traccar.helper$ChannelBufferTools#readHexInteger(org.jboss.netty.buffer.ChannelBuffer,int):74;0.0
org.traccar.helper$ChannelBufferTools#readHexInteger(org.jboss.netty.buffer.ChannelBuffer,int):75;0.0
org.traccar.helper$ChannelBufferTools#readHexInteger(org.jboss.netty.buffer.ChannelBuffer,int):76;0.0
org.traccar.helper$ChannelBufferTools#readHexInteger(org.jboss.netty.buffer.ChannelBuffer,int):79;0.0
org.traccar.helper$ChannelBufferTools#readHexString(org.jboss.netty.buffer.ChannelBuffer,int):87;0.0
org.traccar.helper$ChannelBufferTools#readHexString(org.jboss.netty.buffer.ChannelBuffer,int):88;0.0
org.traccar.helper$ChannelBufferTools#readHexString(org.jboss.netty.buffer.ChannelBuffer,int):90;0.0
org.traccar.helper$ChannelBufferTools#readHexString(org.jboss.netty.buffer.ChannelBuffer,int):91;0.0
org.traccar.helper$ChannelBufferTools#readHexString(org.jboss.netty.buffer.ChannelBuffer,int):94;0.0
org.traccar.helper$ChannelBufferTools#readHexString(org.jboss.netty.buffer.ChannelBuffer,int):95;0.0
org.traccar.helper$ChannelBufferTools#readHexString(org.jboss.netty.buffer.ChannelBuffer,int):96;0.0
org.traccar.helper$ChannelBufferTools#readHexString(org.jboss.netty.buffer.ChannelBuffer,int):99;0.0
org.traccar.helper$ChannelBufferTools#readCoordinate(org.jboss.netty.buffer.ChannelBuffer):106;0.0
org.traccar.helper$ChannelBufferTools#readCoordinate(org.jboss.netty.buffer.ChannelBuffer):107;0.0
org.traccar.helper$ChannelBufferTools#readCoordinate(org.jboss.netty.buffer.ChannelBuffer):108;0.0
org.traccar.helper$ChannelBufferTools#readCoordinate(org.jboss.netty.buffer.ChannelBuffer):109;0.0
org.traccar.helper$ChannelBufferTools#readCoordinate(org.jboss.netty.buffer.ChannelBuffer):111;0.0
org.traccar.helper$ChannelBufferTools#readCoordinate(org.jboss.netty.buffer.ChannelBuffer):112;0.0
org.traccar.helper$ChannelBufferTools#readCoordinate(org.jboss.netty.buffer.ChannelBuffer):113;0.0
org.traccar.helper$ChannelBufferTools#readCoordinate(org.jboss.netty.buffer.ChannelBuffer):114;0.0
org.traccar.helper$ChannelBufferTools#readCoordinate(org.jboss.netty.buffer.ChannelBuffer):116;0.0
org.traccar.helper$ChannelBufferTools#readCoordinate(org.jboss.netty.buffer.ChannelBuffer):117;0.0
org.traccar.helper$ChannelBufferTools#readCoordinate(org.jboss.netty.buffer.ChannelBuffer):120;0.0
org.traccar.helper$ChannelBufferTools#convertArray(int[]):128;0.0
org.traccar.helper$ChannelBufferTools#convertArray(int[]):129;0.0
org.traccar.helper$ChannelBufferTools#convertArray(int[]):130;0.0
org.traccar.helper$ChannelBufferTools#convertArray(int[]):132;0.0
org.traccar.database$DataManager#DataManager(java.util.Properties):43;0.0
org.traccar.database$DataManager#DataManager(java.util.Properties):121;0.0
org.traccar.database$DataManager#DataManager(java.util.Properties):162;0.0
org.traccar.database$DataManager#DataManager(java.util.Properties):44;0.0
org.traccar.database$DataManager#DataManager(java.util.Properties):45;0.0
org.traccar.database$DataManager#DataManager(java.util.Properties):48;0.0
org.traccar.database$DataManager#DataManager(java.util.Properties):49;0.0
org.traccar.database$DataManager#DataManager(java.util.Properties):50;0.0
org.traccar.database$DataManager#DataManager(java.util.Properties):52;0.0
org.traccar.database$DataManager#DataManager(java.util.Properties):55;0.0
org.traccar.database$DataManager#getDataSource():60;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):71;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):74;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):75;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):76;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):78;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):79;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):80;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):81;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):82;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):83;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):84;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):89;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):90;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):91;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):92;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):93;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):94;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):95;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):96;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):101;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):102;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):103;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):106;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):107;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):108;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):111;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):112;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):113;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):116;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):117;0.0
org.traccar.database$DataManager#initDatabase(java.util.Properties):119;0.0
org.traccar.database$DataManager#getDevices():132;0.0
org.traccar.database$DataManager#getDevices():133;0.0
org.traccar.database$DataManager#getDevices():135;0.0
org.traccar.database$DataManager#getDeviceByUniqueId(java.lang.String):149;0.0
org.traccar.database$DataManager#getDeviceByUniqueId(java.lang.String):152;0.0
org.traccar.database$DataManager#getDeviceByUniqueId(java.lang.String):153;0.0
org.traccar.database$DataManager#getDeviceByUniqueId(java.lang.String):154;0.0
org.traccar.database$DataManager#getDeviceByUniqueId(java.lang.String):155;0.0
org.traccar.database$DataManager#getDeviceByUniqueId(java.lang.String):156;0.0
org.traccar.database$DataManager#getDeviceByUniqueId(java.lang.String):159;0.0
org.traccar.database$DataManager#addPosition(org.traccar.model.Position):170;0.0
org.traccar.database$DataManager#addPosition(org.traccar.model.Position):171;0.0
org.traccar.database$DataManager#addPosition(org.traccar.model.Position):172;0.0
org.traccar.database$DataManager#addPosition(org.traccar.model.Position):173;0.0
org.traccar.database$DataManager#addPosition(org.traccar.model.Position):176;0.0
org.traccar.database$DataManager#updateLatestPosition(org.traccar.model.Position,java.lang.Long):180;0.0
org.traccar.database$DataManager#updateLatestPosition(org.traccar.model.Position,java.lang.Long):181;0.0
org.traccar.database$DataManager#updateLatestPosition(org.traccar.model.Position,java.lang.Long):183;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):187;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):188;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):189;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):190;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):191;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):192;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):193;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):194;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):195;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):196;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):197;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):198;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):201;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):202;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):203;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):204;0.0
org.traccar.database$DataManager#assignVariables(org.traccar.database.NamedParameterStatement$Params,org.traccar.model.Position):206;0.0
org.traccar.database$DataManager#createDatabaseSchema():211;0.0
org.traccar.database$DataManager#createDatabaseSchema():212;0.0
org.traccar.database$DataManager#createDatabaseSchema():215;0.0
org.traccar.database$DataManager#createDatabaseSchema():216;0.0
org.traccar.database$DataManager#createDatabaseSchema():217;0.0
org.traccar.database$DataManager#createDatabaseSchema():218;0.0
org.traccar.database$DataManager#createDatabaseSchema():219;0.0
org.traccar.database$DataManager#createDatabaseSchema():222;0.0
org.traccar.database$DataManager#createDatabaseSchema():223;0.0
org.traccar.database$DataManager#createDatabaseSchema():226;0.0
org.traccar.database$DataManager#createDatabaseSchema():304;0.0
org.traccar.database$DataManager#createDatabaseSchema():305;0.0
org.traccar.database$DataManager#createDatabaseSchema():306;0.0
org.traccar.database$DataManager#createDatabaseSchema():307;0.0
org.traccar.database$DataManager#createDatabaseSchema():308;0.0
org.traccar.database$DataManager#createDatabaseSchema():309;0.0
org.traccar.database$DataManager#createDatabaseSchema():311;0.0
org.traccar.database$DataManager#createDatabaseSchema():312;0.0
org.traccar.database$DataManager#mockData(long):315;0.0
org.traccar.database$DataManager#mockData(long):318;0.0
org.traccar.database$DataManager#mockData(long):319;0.0
org.traccar.database$DataManager#mockData(long):320;0.0
org.traccar.database$DataManager#mockData(long):321;0.0
org.traccar.database$DataManager#mockData(long):322;0.0
org.traccar.database$DataManager#mockData(long):324;0.0
org.traccar.database$DataManager#mockData(long):325;0.0
org.traccar.database$DataManager#mockData(long):327;0.0
org.traccar.database$DataManager#mockData(long):328;0.0
org.traccar.database$DataManager#mockData(long):329;0.0
org.traccar.database$DataManager#mockData(long):330;0.0
org.traccar.database$DataManager#mockData(long):332;0.0
org.traccar.database$DataManager#mockData(long):333;0.0
org.traccar.database$DataManager#mockData(long):334;0.0
org.traccar.database$DataManager#mockData(long):335;0.0
org.traccar.database$DataManager#mockData(long):337;0.0
org.traccar.database$DataManager#mockData(long):338;0.0
org.traccar.database$DataManager#mockData(long):339;0.0
org.traccar.database$DataManager#mockData(long):340;0.0
org.traccar.database$DataManager#mockData(long):346;0.0
org.traccar.database$DataManager#mockData(long):342;0.0
org.traccar.database$DataManager#mockData(long):343;0.0
org.traccar.database$DataManager#mockData(long):344;0.0
org.traccar.database$DataManager#mockData(long):345;0.0
org.traccar.database$DataManager#mockData(long):348;0.0
org.traccar.database$DataManager#login(java.lang.String,java.lang.String):351;0.0
org.traccar.database$DataManager#login(java.lang.String,java.lang.String):357;0.0
org.traccar.database$DataManager#login(java.lang.String,java.lang.String):358;0.0
org.traccar.database$DataManager#login(java.lang.String,java.lang.String):360;0.0
org.traccar.database$DataManager#addUser(org.traccar.model.User):365;0.0
org.traccar.database$DataManager#addUser(org.traccar.model.User):370;0.0
org.traccar.database$DataManager#getPermissions():373;0.0
org.traccar.database$DataManager#getDevices(long):379;0.0
org.traccar.database$DataManager#addDevice(org.traccar.model.Device):387;0.0
org.traccar.database$DataManager#addDevice(org.traccar.model.Device):391;0.0
org.traccar.database$DataManager#updateDevice(org.traccar.model.Device):394;0.0
org.traccar.database$DataManager#updateDevice(org.traccar.model.Device):398;0.0
org.traccar.database$DataManager#removeDevice(org.traccar.model.Device):401;0.0
org.traccar.database$DataManager#removeDevice(org.traccar.model.Device):405;0.0
org.traccar.database$DataManager#linkDevice(long,long):408;0.0
org.traccar.database$DataManager#linkDevice(long,long):413;0.0
org.traccar.database$DataManager#getPositions(long,long,java.util.Date,java.util.Date):416;0.0
org.traccar.database$DataManager$1#processNextRow(java.sql.ResultSet):124;0.0
org.traccar.database$DataManager$1#processNextRow(java.sql.ResultSet):125;0.0
org.traccar.database$DataManager$1#processNextRow(java.sql.ResultSet):126;0.0
org.traccar.database$DataManager$1#processNextRow(java.sql.ResultSet):127;0.0
org.traccar.database$DataManager$2#processNextRow(java.sql.ResultSet):165;0.0
org.traccar$Context#Context():30;0.0
org.traccar$Context#getProps():35;0.0
org.traccar$Context#isLoggerEnabled():41;0.0
org.traccar$Context#getDataCache():53;0.0
org.traccar$Context#getPermissionsManager():59;0.0
org.traccar$Context#getReverseGeocoder():65;0.0
org.traccar$Context#getWebServer():71;0.0
org.traccar$Context#getServerManager():77;0.0
org.traccar$Context#init(java.lang.String[]):82;0.0
org.traccar$Context#init(java.lang.String[]):83;0.0
org.traccar$Context#init(java.lang.String[]):84;0.0
org.traccar$Context#init(java.lang.String[]):87;0.0
org.traccar$Context#init(java.lang.String[]):88;0.0
org.traccar$Context#init(java.lang.String[]):89;0.0
org.traccar$Context#init(java.lang.String[]):92;0.0
org.traccar$Context#init(java.lang.String[]):93;0.0
org.traccar$Context#init(java.lang.String[]):94;0.0
org.traccar$Context#init(java.lang.String[]):95;0.0
org.traccar$Context#init(java.lang.String[]):98;0.0
org.traccar$Context#init(java.lang.String[]):99;0.0
org.traccar$Context#init(java.lang.String[]):100;0.0
org.traccar$Context#init(java.lang.String[]):101;0.0
org.traccar$Context#init(java.lang.String[]):102;0.0
org.traccar$Context#init(java.lang.String[]):103;0.0
org.traccar$Context#init(java.lang.String[]):105;0.0
org.traccar$Context#init(java.lang.String[]):109;0.0
org.traccar$Context#init(java.lang.String[]):110;0.0
org.traccar$Context#init(java.lang.String[]):113;0.0
org.traccar$Context#init(java.lang.String[]):114;0.0
org.traccar$Context#init(java.lang.String[]):115;0.0
org.traccar$Context#init(org.traccar.database.DataManager):121;0.0
org.traccar$Context#init(org.traccar.database.DataManager):122;0.0
org.traccar$Context#init(org.traccar.database.DataManager):123;0.0
org.traccar$BaseProtocolDecoder#hasDeviceId():46;0.0
org.traccar$BaseProtocolDecoder#identify(java.lang.String,boolean):60;0.0
org.traccar$BaseProtocolDecoder#identify(java.lang.String,boolean):61;0.0
org.traccar$BaseProtocolDecoder#identify(java.lang.String,boolean):62;0.0
org.traccar$BaseProtocolDecoder#identify(java.lang.String,boolean):64;0.0
org.traccar$BaseProtocolDecoder#identify(java.lang.String,boolean):66;0.0
org.traccar$BaseProtocolDecoder#identify(java.lang.String,boolean):67;0.0
org.traccar$BaseProtocolDecoder#identify(java.lang.String,boolean):68;0.0
org.traccar$BaseProtocolDecoder#identify(java.lang.String,boolean):69;0.0
org.traccar$BaseProtocolDecoder#handleUpstream(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.ChannelEvent):84;0.0
org.traccar$BaseProtocolDecoder#handleUpstream(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.ChannelEvent):85;0.0
org.traccar$BaseProtocolDecoder#handleUpstream(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.ChannelEvent):86;0.0
org.traccar$BaseProtocolDecoder#handleUpstream(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.ChannelEvent):89;0.0
org.traccar$BaseProtocolDecoder#handleUpstream(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.ChannelEvent):90;0.0
org.traccar$BaseProtocolDecoder#handleUpstream(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.ChannelEvent):91;0.0
org.traccar$BaseProtocolDecoder#handleUpstream(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.ChannelEvent):92;0.0
org.traccar$BaseProtocolDecoder#handleUpstream(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.ChannelEvent):93;0.0
org.traccar$BaseProtocolDecoder#handleUpstream(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.ChannelEvent):94;0.0
org.traccar$BaseProtocolDecoder#handleUpstream(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.ChannelEvent):95;0.0
org.traccar$BaseProtocolDecoder#handleUpstream(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.ChannelEvent):97;0.0
org.traccar$BaseProtocolDecoder#decode(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.Channel,java.net.SocketAddress,java.lang.Object):102;0.0
org.traccar$BaseProtocolDecoder#decode(org.jboss.netty.channel.ChannelHandlerContext,org.jboss.netty.channel.Channel,java.lang.Object):109;0.0
org.traccar.protocol$GalileoProtocolDecoder#GalileoProtocolDecoder(java.lang.String):35;0.0
org.traccar.protocol$GalileoProtocolDecoder#GalileoProtocolDecoder(java.lang.String):36;0.0
org.traccar.protocol$GalileoProtocolDecoder#getTagLength(int):68;0.0
org.traccar.protocol$GalileoProtocolDecoder#sendReply(org.jboss.netty.channel.Channel,int):72;0.0
org.traccar.protocol$GalileoProtocolDecoder#sendReply(org.jboss.netty.channel.Channel,int):73;0.0
