"Mutant ID";"Nr AST Transformations";"AST Transformations";"Overview Mutation Operators";"Inferred Mutation Operators";"Start End Lines";"Start End Columns"
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/expanded/BitArrayBuilder.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/expanded/BitArrayBuilder.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/expanded/RSSExpandedReader.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/expanded/RSSExpandedReader.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/AI01decoder.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/AI01decoder.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/AI013x0x1xDecoder.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/AI013x0x1xDecoder.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/AbstractExpandedDecoder.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/AbstractExpandedDecoder.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/DecodedChar.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/DecodedChar.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/DecodedNumeric.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/DecodedNumeric.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/CurrentParsingState.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/CurrentParsingState.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/DecodedInformation.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/DecodedInformation.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/DecodedObject.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/DecodedObject.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/AI01weightDecoder.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/AI01weightDecoder.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/AI01393xDecoder.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/AI01393xDecoder.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/FieldParser.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/FieldParser.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/AI01320xDecoder.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/AI01320xDecoder.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/RSS14Reader.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/RSS14Reader.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/FinderPattern.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/FinderPattern.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/rss/DataCharacter.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/rss/DataCharacter.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/oned/Code128Reader.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/oned/Code128Reader.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/maxicode/decoder/DecodedBitStreamParser.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/maxicode/decoder/DecodedBitStreamParser.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/qrcode/encoder/Encoder.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/qrcode/encoder/Encoder.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/client/result/ExpandedProductParsedResult.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/client/result/ExpandedProductParsedResult.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java;1;[UpdateOperation];"[CR_outside_criteria(from=rawText.indexOf(((int) ('\n')), i),to=rawText.indexOf('\n', i))]";[ConstantReplacement];[149-149];[41-44]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/test/java/com/google/zxing/common/BitMatrixTestCase.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/test/java/com/google/zxing/common/BitMatrixTestCase.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/test/java/com/google/zxing/oned/rss/expanded/BinaryUtil.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/test/java/com/google/zxing/oned/rss/expanded/BinaryUtil.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/test/java/com/google/zxing/oned/rss/expanded/RSSExpandedInternalTestCase.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/test/java/com/google/zxing/oned/rss/expanded/RSSExpandedInternalTestCase.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/test/java/com/google/zxing/oned/rss/expanded/BinaryUtilTest.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/test/java/com/google/zxing/oned/rss/expanded/BinaryUtilTest.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/core/src/test/java/com/google/zxing/oned/rss/expanded/BitArrayBuilderTest.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/core/src/test/java/com/google/zxing/oned/rss/expanded/BitArrayBuilderTest.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/javase/src/main/java/com/google/zxing/client/j2se/DecoderConfig.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/javase/src/main/java/com/google/zxing/client/j2se/DecoderConfig.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/android/src/com/google/zxing/client/android/InactivityTimer.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/android/src/com/google/zxing/client/android/InactivityTimer.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/android/src/com/google/zxing/client/android/DecodeFormatManager.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/android/src/com/google/zxing/client/android/DecodeFormatManager.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/android/src/com/google/zxing/client/android/DecodeHintManager.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/android/src/com/google/zxing/client/android/DecodeHintManager.java;0;[];"[]";[];[];[]
bugswarm-sandbox/bugs/zxing/zxing/139981064/pre_bug/zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java;bugswarm-sandbox/bugs/zxing/zxing/139981064/bug/zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java;0;[];"[]";[];[];[]
