"Mutant ID";"Nr AST Transformations";"AST Transformations";"Overview Mutation Operators";"Inferred Mutation Operators";"Start End Lines";"Start End Columns"
bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/pre_bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/exception/QueryCreationException.java;bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/exception/QueryCreationException.java;1;[InsertOperation];"[]";[];[];[]
bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/pre_bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/exception/StoreConnectionException.java;bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/exception/StoreConnectionException.java;1;[InsertOperation];"[]";[];[];[]
bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/pre_bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/exception/TableInitializationException.java;bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/exception/TableInitializationException.java;1;[InsertOperation];"[]";[];[];[]
bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/pre_bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/exception/MalformedQueryException.java;bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/exception/MalformedQueryException.java;1;[InsertOperation];"[]";[];[];[]
bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/pre_bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/exception/ActionResolutionException.java;bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/exception/ActionResolutionException.java;1;[InsertOperation];"[]";[];[];[]
bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/pre_bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/exception/BadRequestException.java;bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/exception/BadRequestException.java;1;[InsertOperation];"[]";[];[];[]
bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/pre_bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/querystore/actions/GroupAction.java;bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/querystore/actions/GroupAction.java;2;[DeleteOperation, DeleteOperation];"[]";[];[];[]
bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/pre_bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/querystore/actions/HistogramAction.java;bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/querystore/actions/HistogramAction.java;2;[DeleteOperation, DeleteOperation];"[]";[];[];[]
bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/pre_bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/querystore/actions/FilterAction.java;bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/querystore/actions/FilterAction.java;15;[DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, InsertOperation, InsertOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation];"[SD(deleted=response = search.execute().actionGet())]";[StatementDeletion];[105-105];[13-52]
bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/pre_bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/querystore/actions/TrendAction.java;bugswarm-sandbox/bugs/Flipkart/foxtrot/97843462/bug/foxtrot-core/src/main/java/com/flipkart/foxtrot/core/querystore/actions/TrendAction.java;2;[DeleteOperation, DeleteOperation];"[]";[];[];[]
